channel_id,title,published_at,country,uploads_playlist,subscriber_count,view_count,video_count
UC7cF2ZYvGm_zgrX-xCV88mA,한국경제TV뉴스,2020-11-06T00:39:06.168176Z,KR,UU7cF2ZYvGm_zgrX-xCV88mA,219000,201086997,15539
UCZ8Q7rTUS-c78pinHoCVPrQ,오동지 ohdongji,2017-11-01T14:06:36Z,KR,UUZ8Q7rTUS-c78pinHoCVPrQ,211000,74813822,926
UCuajy72PSiVFbLHUrZXW3OA,서기채널,2019-11-10T05:56:11.80075Z,KR,UUuajy72PSiVFbLHUrZXW3OA,204000,116641786,1299
UCIBoeAMqlic3emU6_crV9Vw,개인팟,2013-05-25T11:36:26Z,KR,UUIBoeAMqlic3emU6_crV9Vw,207000,570693787,2923
UCX1anTFU1633G3_xkLMAw7g,SoriNotSorry!소리,2018-03-20T03:09:26Z,KR,UUX1anTFU1633G3_xkLMAw7g,206000,12683669,472
UCk3bmbMO_M8qrpCFHTU__AA,Producer dk,2017-03-12T15:26:31Z,KR,UUk3bmbMO_M8qrpCFHTU__AA,211000,81809687,1467
UC0amQTlNLu0qdBgyDt1_k4A,머쉬베놈,2013-01-28T06:30:25Z,,UU0amQTlNLu0qdBgyDt1_k4A,210000,125370426,143
UCTLIq9jl-pb_ojAZZtoGaOQ,빅보스,2020-08-05T17:37:49.40216Z,KR,UUTLIq9jl-pb_ojAZZtoGaOQ,240000,137090992,3540
UC-e1jt_Mu-9V7Eft-NEocrg,KBS스모킹건,2018-06-12T02:10:56Z,KR,UU-e1jt_Mu-9V7Eft-NEocrg,227000,74438376,1403
UCwXUNmolwUE8K1Gy5WKYq1A,텃밭연구소,2019-04-27T01:08:13Z,KR,UUwXUNmolwUE8K1Gy5WKYq1A,232000,63214234,762
UCYv6OdjenbbDHRKTLCB5kdw,부산MBC뉴스,2018-09-01T09:04:59Z,KR,UUYv6OdjenbbDHRKTLCB5kdw,223000,355125187,39561
UCOCjkSWscBZxUtKSXc0r7cw,이경제tv,2014-11-15T07:09:13Z,KR,UUOCjkSWscBZxUtKSXc0r7cw,206000,18264254,220
UC-QNLjGvjEdwqtl3VtcuqgQ,신차정보 연못구름,2011-07-20T11:05:45Z,KR,UU-QNLjGvjEdwqtl3VtcuqgQ,212000,205317523,3104
UCj-rqvZDdzIlJgri89JYagA,길냥이들 Street Cat,2019-05-01T02:48:38Z,KR,UUj-rqvZDdzIlJgri89JYagA,207000,78906582,327
UCVPTh22MstSVobuvF7zQ3Sw,더빙레이디,2013-12-17T15:51:42Z,KR,UUVPTh22MstSVobuvF7zQ3Sw,209000,22474122,198
UC9edwufjEirbl9-2vns43VQ,"Susan,",2014-10-29T11:31:40Z,KR,UU9edwufjEirbl9-2vns43VQ,208000,13412011,154
UCyEpopZt3K2z_mwcB7C3avg,바다중독자,2011-10-08T10:35:30Z,KR,UUyEpopZt3K2z_mwcB7C3avg,214000,57774473,233
UCeL8IcDyChfLy5VH-0Du1yg,유병장수girl,2012-09-25T12:56:10Z,,UUeL8IcDyChfLy5VH-0Du1yg,205000,42810785,85
UCmfVvmxwqjHNjqvNv06YMXg,쿠킹미제 COOKINGMEEZE,2019-08-04T11:27:05Z,KR,UUmfVvmxwqjHNjqvNv06YMXg,205000,28603467,164
UCyjFCDtIaSnnIJVsxXAH1UA,SOONSIKI,2011-10-31T08:36:02Z,KR,UUyjFCDtIaSnnIJVsxXAH1UA,209000,35767651,1854
UC06v2Mqte9cfn-3SMwpvFUA,Luna's Alphabet루나의 알파벳,2016-08-11T08:10:42Z,KR,UU06v2Mqte9cfn-3SMwpvFUA,208000,15706769,219
UCop_-8RXaAEpatMq7scX_Gg,하성운 HASUNGWOON,2019-01-11T02:19:50Z,KR,UUop_-8RXaAEpatMq7scX_Gg,206000,31621406,147
UCtZh8jcBRPwL7TbephPgjig,K-TOMO,2015-01-02T10:24:12Z,JP,UUtZh8jcBRPwL7TbephPgjig,209000,19547,26
UCF-rFAdN7dzd-SI2T3rkCaQ,엔마ENMA,2014-03-03T14:12:54Z,KR,UUF-rFAdN7dzd-SI2T3rkCaQ,209000,243810225,1851
UCU_HJBVpr4KrKhvLIxkNSRw,에어부산,2014-02-17T05:46:27Z,KR,UUU_HJBVpr4KrKhvLIxkNSRw,221000,102284137,320
UC9KvOEKRFnCuF7gIggEsb7w,abbapraise Christian Music 아바프레이즈 크리스천 뮤직,2015-03-27T04:45:56Z,KR,UU9KvOEKRFnCuF7gIggEsb7w,212000,80018015,1048
UCRwMczVQ8Jr8_8Dd8o7hPnQ,보물창고,2015-11-20T02:33:55Z,KR,UURwMczVQ8Jr8_8Dd8o7hPnQ,210000,154214115,665
UCCOr1fiThqOy92kftp6xJ_Q,치랜,2024-02-27T20:53:58.854395Z,KR,UUCOr1fiThqOy92kftp6xJ_Q,224000,34501971,35
UC9nMI127g4Asi_oxJRL0RqA,강적들,2018-07-02T08:45:29Z,KR,UU9nMI127g4Asi_oxJRL0RqA,211000,32890274,1305
UCZkNETnsbFXG8h7RPQyBtNw,보현Bohyun,2019-02-03T14:05:34Z,KR,UUZkNETnsbFXG8h7RPQyBtNw,214000,36867082,185
UCACvSkFoyzG8I1QeREBnxAA,WM ENTERTAINMENT,2015-03-18T01:31:23Z,KR,UUACvSkFoyzG8I1QeREBnxAA,205000,20152944,34
UCCtj1zblIe1hQcRfzlfdlmw,갠지골프 [갠지 PRO],2020-08-22T05:54:01.263693Z,KR,UUCtj1zblIe1hQcRfzlfdlmw,207000,44667593,335
UCqXlVOH2qsCRn_ONHhyCAxg,강순의 나주종가 [Soonie's Kitchen],2020-02-06T05:54:16.295854Z,KR,UUqXlVOH2qsCRn_ONHhyCAxg,207000,29213199,486
UCl-tyxErWS-1ElS8UM8jryQ,Beenzino,2020-10-23T12:46:14.108604Z,KR,UUl-tyxErWS-1ElS8UM8jryQ,207000,387188905,3
UC45m6W8hWEHheoncfd55nuA,웅진 고웨이 GO WAY,2019-08-21T19:54:24Z,KR,UU45m6W8hWEHheoncfd55nuA,224000,33838782,260
UCmiTZyj9GwMjyznZxrgCH4Q,하네 HANE - 로블록스 게임채널,2022-04-20T10:46:59.471066Z,KR,UUmiTZyj9GwMjyznZxrgCH4Q,228000,49679304,729
UCsHHEnpc9lUZXPQZ5I8c-wA,자하연TV,2018-11-19T08:12:55Z,KR,UUsHHEnpc9lUZXPQZ5I8c-wA,217000,27700931,422
UCXdEu0yCFd0qBFiDvh6FDBg,[스페인]산들무지개,2012-10-20T13:25:49Z,ES,UUXdEu0yCFd0qBFiDvh6FDBg,210000,124496684,832
UCF7jqbJcwyPWwwlUI9EAXRA,오디디 O.D.D,2020-12-28T13:04:19.172301Z,KR,UUF7jqbJcwyPWwwlUI9EAXRA,230000,315978768,1172
UCdDdahLgzjnBe4CebA44p-Q,BANG YONGGUK,2014-06-19T16:49:51Z,,UUdDdahLgzjnBe4CebA44p-Q,208000,22479886,41
UC6GrbSGiZ2BaFBaaatiHmLw,VREE브리,2016-09-05T02:13:46Z,KR,UU6GrbSGiZ2BaFBaaatiHmLw,209000,24329138,242
UCyi9eZCavFN5P6GQVokRiQg,튜나,2012-05-10T17:15:50Z,KR,UUyi9eZCavFN5P6GQVokRiQg,210000,64613347,218
UCrABnHuuousrSl5c-mYtyuw,UNCUTPOINT,2008-02-21T12:17:13Z,KR,UUrABnHuuousrSl5c-mYtyuw,209000,125112290,558
UCk9NQ1Ox1ouMFUuKfYmSAsQ,그래서경석,2018-12-26T07:43:53Z,KR,UUk9NQ1Ox1ouMFUuKfYmSAsQ,228000,40868800,656
UCwk8cQCa3Bo5nkqqI-S2hbA,유희관희유,2022-06-01T05:27:10.278582Z,KR,UUwk8cQCa3Bo5nkqqI-S2hbA,208000,71859287,444
UCYDfGg08d-_Mhc2GZB5XHrQ,이핑구,2013-03-20T02:40:03Z,,UUYDfGg08d-_Mhc2GZB5XHrQ,227000,54105509,275
UCJ6L6MM9D3x1BSwtknz3UZQ,스피카스튜디오 (구) ,2020-03-12T00:40:06.493115Z,US,UUJ6L6MM9D3x1BSwtknz3UZQ,207000,183729,2
