idx,channel_id,channel_title,video_id,video_title,published_at,duration_sec,is_shorts,view_count,like_count,comment_count
2700,UCX1rx9DtJTkXqdW0p5k4q-w,찬영쿤,gqchaEAoh0w,베트남 길가에서 할머니가 파시는 죽을 전부 사서 퇴근시켜드리기!,2024-11-24T03:02:51Z,692.0,False,30829,2487.0,91.0
2700,UCX1rx9DtJTkXqdW0p5k4q-w,찬영쿤,TnnHbiVwYqg,"단어 3개만 사용, 한국인 대부분이 모르는 베트남 짝퉁시장 쇼핑법!",2024-11-25T03:03:33Z,758.0,False,79623,2757.0,197.0
2700,UCX1rx9DtJTkXqdW0p5k4q-w,찬영쿤,aJgzHINQ004,베트남에서 한국인이 아오자이를 입고다녔더니 현지 반응은?,2024-11-26T03:24:54Z,525.0,False,33264,2224.0,94.0
2700,UCX1rx9DtJTkXqdW0p5k4q-w,찬영쿤,_zGoEsiRf_g,베트남 여행가서 아프다고 병원에 함부로 가면 안되는 이유,2024-12-02T03:06:59Z,692.0,False,45175,2535.0,130.0
2700,UCX1rx9DtJTkXqdW0p5k4q-w,찬영쿤,VbfuhofIKIs,한국식 떡볶이+튀김+순대 조합을 처음 먹는 베트남 여동생 반응은?,2024-12-03T03:15:44Z,611.0,False,28363,2062.0,57.0
2700,UCX1rx9DtJTkXqdW0p5k4q-w,찬영쿤,86LYox0jYxU,"나트랑 환락가, 남자 혼자 밤거리를 체험하면 생기는 일들",2024-12-04T08:29:55Z,621.0,False,1202850,6187.0,571.0
2700,UCX1rx9DtJTkXqdW0p5k4q-w,찬영쿤,N0zBVrs37rE,대낮에 옆집형이 데이트한다고 제보를 받았습니다... 숨막히는 취조시작!,2024-12-05T03:05:48Z,606.0,False,45721,2442.0,70.0
2700,UCX1rx9DtJTkXqdW0p5k4q-w,찬영쿤,7E2xYUHKVdw,어딘가 수상한 베트남 러브호텔 VIP룸 가보기,2024-12-06T03:25:59Z,730.0,False,1113359,6093.0,177.0
2700,UCX1rx9DtJTkXqdW0p5k4q-w,찬영쿤,bPJbTdGrYb4,새로운 베트남 여동생이 생겼습니다,2024-12-07T05:07:48Z,632.0,False,38292,2112.0,49.0
2700,UCX1rx9DtJTkXqdW0p5k4q-w,찬영쿤,3MiHNR9Cs-I,"태어나 짜장면, 탕수육을 처음 먹어보는 베트남 그녀의 반응은?!",2024-12-08T04:07:35Z,639.0,False,38021,2138.0,61.0
